map,map_config,rgb_path,bev_path
Town01,$config,Town01/$config/rgb/104.jpg,Town01/$config/bev/$k/104.png
Town01,$config,Town01/$config/rgb/105.jpg,Town01/$config/bev/$k/105.png
Town01,$config,Town01/$config/rgb/106.jpg,Town01/$config/bev/$k/106.png
Town01,$config,Town01/$config/rgb/107.jpg,Town01/$config/bev/$k/107.png
Town01,$config,Town01/$config/rgb/108.jpg,Town01/$config/bev/$k/108.png
Town01,$config,Town01/$config/rgb/109.jpg,Town01/$config/bev/$k/109.png
Town01,$config,Town01/$config/rgb/110.jpg,Town01/$config/bev/$k/110.png
Town01,$config,Town01/$config/rgb/111.jpg,Town01/$config/bev/$k/111.png
Town01,$config,Town01/$config/rgb/112.jpg,Town01/$config/bev/$k/112.png
Town01,$config,Town01/$config/rgb/113.jpg,Town01/$config/bev/$k/113.png
Town01,$config,Town01/$config/rgb/114.jpg,Town01/$config/bev/$k/114.png
Town01,$config,Town01/$config/rgb/115.jpg,Town01/$config/bev/$k/115.png
Town01,$config,Town01/$config/rgb/116.jpg,Town01/$config/bev/$k/116.png
Town01,$config,Town01/$config/rgb/117.jpg,Town01/$config/bev/$k/117.png
Town01,$config,Town01/$config/rgb/118.jpg,Town01/$config/bev/$k/118.png
Town01,$config,Town01/$config/rgb/119.jpg,Town01/$config/bev/$k/119.png
Town01,$config,Town01/$config/rgb/120.jpg,Town01/$config/bev/$k/120.png
Town01,$config,Town01/$config/rgb/121.jpg,Town01/$config/bev/$k/121.png
Town01,$config,Town01/$config/rgb/122.jpg,Town01/$config/bev/$k/122.png
Town01,$config,Town01/$config/rgb/123.jpg,Town01/$config/bev/$k/123.png
Town01,$config,Town01/$config/rgb/124.jpg,Town01/$config/bev/$k/124.png
Town01,$config,Town01/$config/rgb/125.jpg,Town01/$config/bev/$k/125.png
Town01,$config,Town01/$config/rgb/126.jpg,Town01/$config/bev/$k/126.png
Town01,$config,Town01/$config/rgb/127.jpg,Town01/$config/bev/$k/127.png
Town01,$config,Town01/$config/rgb/128.jpg,Town01/$config/bev/$k/128.png
Town01,$config,Town01/$config/rgb/129.jpg,Town01/$config/bev/$k/129.png
Town01,$config,Town01/$config/rgb/130.jpg,Town01/$config/bev/$k/130.png
Town01,$config,Town01/$config/rgb/131.jpg,Town01/$config/bev/$k/131.png
Town01,$config,Town01/$config/rgb/132.jpg,Town01/$config/bev/$k/132.png
Town01,$config,Town01/$config/rgb/133.jpg,Town01/$config/bev/$k/133.png
Town01,$config,Town01/$config/rgb/134.jpg,Town01/$config/bev/$k/134.png
Town01,$config,Town01/$config/rgb/135.jpg,Town01/$config/bev/$k/135.png
Town01,$config,Town01/$config/rgb/136.jpg,Town01/$config/bev/$k/136.png
Town01,$config,Town01/$config/rgb/137.jpg,Town01/$config/bev/$k/137.png
Town01,$config,Town01/$config/rgb/138.jpg,Town01/$config/bev/$k/138.png
Town01,$config,Town01/$config/rgb/139.jpg,Town01/$config/bev/$k/139.png
Town01,$config,Town01/$config/rgb/140.jpg,Town01/$config/bev/$k/140.png
Town01,$config,Town01/$config/rgb/141.jpg,Town01/$config/bev/$k/141.png
Town01,$config,Town01/$config/rgb/142.jpg,Town01/$config/bev/$k/142.png
Town01,$config,Town01/$config/rgb/143.jpg,Town01/$config/bev/$k/143.png
Town01,$config,Town01/$config/rgb/144.jpg,Town01/$config/bev/$k/144.png
Town01,$config,Town01/$config/rgb/145.jpg,Town01/$config/bev/$k/145.png
Town01,$config,Town01/$config/rgb/146.jpg,Town01/$config/bev/$k/146.png
Town01,$config,Town01/$config/rgb/147.jpg,Town01/$config/bev/$k/147.png
Town01,$config,Town01/$config/rgb/148.jpg,Town01/$config/bev/$k/148.png
Town01,$config,Town01/$config/rgb/149.jpg,Town01/$config/bev/$k/149.png
Town01,$config,Town01/$config/rgb/150.jpg,Town01/$config/bev/$k/150.png
Town01,$config,Town01/$config/rgb/151.jpg,Town01/$config/bev/$k/151.png
Town01,$config,Town01/$config/rgb/152.jpg,Town01/$config/bev/$k/152.png
Town01,$config,Town01/$config/rgb/153.jpg,Town01/$config/bev/$k/153.png
Town01,$config,Town01/$config/rgb/154.jpg,Town01/$config/bev/$k/154.png
Town01,$config,Town01/$config/rgb/155.jpg,Town01/$config/bev/$k/155.png
Town01,$config,Town01/$config/rgb/156.jpg,Town01/$config/bev/$k/156.png
Town01,$config,Town01/$config/rgb/157.jpg,Town01/$config/bev/$k/157.png
Town01,$config,Town01/$config/rgb/158.jpg,Town01/$config/bev/$k/158.png
Town01,$config,Town01/$config/rgb/159.jpg,Town01/$config/bev/$k/159.png
Town01,$config,Town01/$config/rgb/160.jpg,Town01/$config/bev/$k/160.png
Town01,$config,Town01/$config/rgb/161.jpg,Town01/$config/bev/$k/161.png
Town01,$config,Town01/$config/rgb/162.jpg,Town01/$config/bev/$k/162.png
Town01,$config,Town01/$config/rgb/163.jpg,Town01/$config/bev/$k/163.png
Town01,$config,Town01/$config/rgb/164.jpg,Town01/$config/bev/$k/164.png
Town01,$config,Town01/$config/rgb/165.jpg,Town01/$config/bev/$k/165.png
Town01,$config,Town01/$config/rgb/166.jpg,Town01/$config/bev/$k/166.png
Town01,$config,Town01/$config/rgb/167.jpg,Town01/$config/bev/$k/167.png
Town01,$config,Town01/$config/rgb/168.jpg,Town01/$config/bev/$k/168.png
Town01,$config,Town01/$config/rgb/169.jpg,Town01/$config/bev/$k/169.png
Town01,$config,Town01/$config/rgb/170.jpg,Town01/$config/bev/$k/170.png
Town01,$config,Town01/$config/rgb/171.jpg,Town01/$config/bev/$k/171.png
Town01,$config,Town01/$config/rgb/172.jpg,Town01/$config/bev/$k/172.png
Town01,$config,Town01/$config/rgb/173.jpg,Town01/$config/bev/$k/173.png
Town01,$config,Town01/$config/rgb/174.jpg,Town01/$config/bev/$k/174.png
Town01,$config,Town01/$config/rgb/175.jpg,Town01/$config/bev/$k/175.png
Town01,$config,Town01/$config/rgb/176.jpg,Town01/$config/bev/$k/176.png
Town01,$config,Town01/$config/rgb/177.jpg,Town01/$config/bev/$k/177.png
Town01,$config,Town01/$config/rgb/178.jpg,Town01/$config/bev/$k/178.png
Town01,$config,Town01/$config/rgb/179.jpg,Town01/$config/bev/$k/179.png
Town01,$config,Town01/$config/rgb/180.jpg,Town01/$config/bev/$k/180.png
Town01,$config,Town01/$config/rgb/181.jpg,Town01/$config/bev/$k/181.png
Town01,$config,Town01/$config/rgb/182.jpg,Town01/$config/bev/$k/182.png
Town01,$config,Town01/$config/rgb/183.jpg,Town01/$config/bev/$k/183.png
Town01,$config,Town01/$config/rgb/184.jpg,Town01/$config/bev/$k/184.png
Town01,$config,Town01/$config/rgb/185.jpg,Town01/$config/bev/$k/185.png
Town01,$config,Town01/$config/rgb/186.jpg,Town01/$config/bev/$k/186.png
Town01,$config,Town01/$config/rgb/187.jpg,Town01/$config/bev/$k/187.png
Town01,$config,Town01/$config/rgb/188.jpg,Town01/$config/bev/$k/188.png
Town01,$config,Town01/$config/rgb/189.jpg,Town01/$config/bev/$k/189.png
Town01,$config,Town01/$config/rgb/190.jpg,Town01/$config/bev/$k/190.png
Town01,$config,Town01/$config/rgb/191.jpg,Town01/$config/bev/$k/191.png
Town01,$config,Town01/$config/rgb/192.jpg,Town01/$config/bev/$k/192.png
Town01,$config,Town01/$config/rgb/193.jpg,Town01/$config/bev/$k/193.png
Town01,$config,Town01/$config/rgb/194.jpg,Town01/$config/bev/$k/194.png
Town01,$config,Town01/$config/rgb/195.jpg,Town01/$config/bev/$k/195.png
Town01,$config,Town01/$config/rgb/196.jpg,Town01/$config/bev/$k/196.png
Town01,$config,Town01/$config/rgb/197.jpg,Town01/$config/bev/$k/197.png
Town01,$config,Town01/$config/rgb/198.jpg,Town01/$config/bev/$k/198.png
Town01,$config,Town01/$config/rgb/199.jpg,Town01/$config/bev/$k/199.png
Town01,$config,Town01/$config/rgb/200.jpg,Town01/$config/bev/$k/200.png
Town01,$config,Town01/$config/rgb/201.jpg,Town01/$config/bev/$k/201.png
Town01,$config,Town01/$config/rgb/202.jpg,Town01/$config/bev/$k/202.png
Town01,$config,Town01/$config/rgb/203.jpg,Town01/$config/bev/$k/203.png
Town01,$config,Town01/$config/rgb/204.jpg,Town01/$config/bev/$k/204.png
Town01,$config,Town01/$config/rgb/205.jpg,Town01/$config/bev/$k/205.png
Town01,$config,Town01/$config/rgb/206.jpg,Town01/$config/bev/$k/206.png
Town01,$config,Town01/$config/rgb/207.jpg,Town01/$config/bev/$k/207.png
Town01,$config,Town01/$config/rgb/208.jpg,Town01/$config/bev/$k/208.png
Town01,$config,Town01/$config/rgb/209.jpg,Town01/$config/bev/$k/209.png
Town01,$config,Town01/$config/rgb/210.jpg,Town01/$config/bev/$k/210.png
Town01,$config,Town01/$config/rgb/211.jpg,Town01/$config/bev/$k/211.png
Town01,$config,Town01/$config/rgb/212.jpg,Town01/$config/bev/$k/212.png
Town01,$config,Town01/$config/rgb/213.jpg,Town01/$config/bev/$k/213.png
Town01,$config,Town01/$config/rgb/214.jpg,Town01/$config/bev/$k/214.png
Town01,$config,Town01/$config/rgb/215.jpg,Town01/$config/bev/$k/215.png
Town01,$config,Town01/$config/rgb/216.jpg,Town01/$config/bev/$k/216.png
Town01,$config,Town01/$config/rgb/217.jpg,Town01/$config/bev/$k/217.png
Town01,$config,Town01/$config/rgb/218.jpg,Town01/$config/bev/$k/218.png
Town01,$config,Town01/$config/rgb/219.jpg,Town01/$config/bev/$k/219.png
Town01,$config,Town01/$config/rgb/220.jpg,Town01/$config/bev/$k/220.png
Town01,$config,Town01/$config/rgb/221.jpg,Town01/$config/bev/$k/221.png
Town01,$config,Town01/$config/rgb/222.jpg,Town01/$config/bev/$k/222.png
Town01,$config,Town01/$config/rgb/223.jpg,Town01/$config/bev/$k/223.png
Town01,$config,Town01/$config/rgb/224.jpg,Town01/$config/bev/$k/224.png
Town01,$config,Town01/$config/rgb/225.jpg,Town01/$config/bev/$k/225.png
Town01,$config,Town01/$config/rgb/226.jpg,Town01/$config/bev/$k/226.png
Town01,$config,Town01/$config/rgb/227.jpg,Town01/$config/bev/$k/227.png
Town01,$config,Town01/$config/rgb/228.jpg,Town01/$config/bev/$k/228.png
Town01,$config,Town01/$config/rgb/229.jpg,Town01/$config/bev/$k/229.png
Town01,$config,Town01/$config/rgb/230.jpg,Town01/$config/bev/$k/230.png
Town01,$config,Town01/$config/rgb/231.jpg,Town01/$config/bev/$k/231.png
Town01,$config,Town01/$config/rgb/232.jpg,Town01/$config/bev/$k/232.png
Town01,$config,Town01/$config/rgb/233.jpg,Town01/$config/bev/$k/233.png
Town01,$config,Town01/$config/rgb/234.jpg,Town01/$config/bev/$k/234.png
Town01,$config,Town01/$config/rgb/235.jpg,Town01/$config/bev/$k/235.png
Town01,$config,Town01/$config/rgb/236.jpg,Town01/$config/bev/$k/236.png
Town01,$config,Town01/$config/rgb/237.jpg,Town01/$config/bev/$k/237.png
Town01,$config,Town01/$config/rgb/238.jpg,Town01/$config/bev/$k/238.png
Town01,$config,Town01/$config/rgb/239.jpg,Town01/$config/bev/$k/239.png
Town01,$config,Town01/$config/rgb/240.jpg,Town01/$config/bev/$k/240.png
Town01,$config,Town01/$config/rgb/241.jpg,Town01/$config/bev/$k/241.png
Town01,$config,Town01/$config/rgb/242.jpg,Town01/$config/bev/$k/242.png
Town01,$config,Town01/$config/rgb/243.jpg,Town01/$config/bev/$k/243.png
Town01,$config,Town01/$config/rgb/244.jpg,Town01/$config/bev/$k/244.png
Town01,$config,Town01/$config/rgb/245.jpg,Town01/$config/bev/$k/245.png
Town01,$config,Town01/$config/rgb/246.jpg,Town01/$config/bev/$k/246.png
Town01,$config,Town01/$config/rgb/247.jpg,Town01/$config/bev/$k/247.png
Town01,$config,Town01/$config/rgb/248.jpg,Town01/$config/bev/$k/248.png
Town01,$config,Town01/$config/rgb/249.jpg,Town01/$config/bev/$k/249.png
Town01,$config,Town01/$config/rgb/250.jpg,Town01/$config/bev/$k/250.png
Town01,$config,Town01/$config/rgb/251.jpg,Town01/$config/bev/$k/251.png
Town01,$config,Town01/$config/rgb/252.jpg,Town01/$config/bev/$k/252.png
Town01,$config,Town01/$config/rgb/253.jpg,Town01/$config/bev/$k/253.png
Town01,$config,Town01/$config/rgb/254.jpg,Town01/$config/bev/$k/254.png
Town01,$config,Town01/$config/rgb/255.jpg,Town01/$config/bev/$k/255.png
Town01,$config,Town01/$config/rgb/256.jpg,Town01/$config/bev/$k/256.png
Town01,$config,Town01/$config/rgb/257.jpg,Town01/$config/bev/$k/257.png
Town01,$config,Town01/$config/rgb/258.jpg,Town01/$config/bev/$k/258.png
Town01,$config,Town01/$config/rgb/259.jpg,Town01/$config/bev/$k/259.png
Town01,$config,Town01/$config/rgb/260.jpg,Town01/$config/bev/$k/260.png
Town01,$config,Town01/$config/rgb/261.jpg,Town01/$config/bev/$k/261.png
Town01,$config,Town01/$config/rgb/262.jpg,Town01/$config/bev/$k/262.png
Town01,$config,Town01/$config/rgb/263.jpg,Town01/$config/bev/$k/263.png
Town01,$config,Town01/$config/rgb/264.jpg,Town01/$config/bev/$k/264.png
Town01,$config,Town01/$config/rgb/265.jpg,Town01/$config/bev/$k/265.png
Town01,$config,Town01/$config/rgb/266.jpg,Town01/$config/bev/$k/266.png
Town01,$config,Town01/$config/rgb/267.jpg,Town01/$config/bev/$k/267.png
Town01,$config,Town01/$config/rgb/268.jpg,Town01/$config/bev/$k/268.png
Town01,$config,Town01/$config/rgb/269.jpg,Town01/$config/bev/$k/269.png
Town01,$config,Town01/$config/rgb/270.jpg,Town01/$config/bev/$k/270.png
Town01,$config,Town01/$config/rgb/271.jpg,Town01/$config/bev/$k/271.png
Town01,$config,Town01/$config/rgb/272.jpg,Town01/$config/bev/$k/272.png
Town01,$config,Town01/$config/rgb/273.jpg,Town01/$config/bev/$k/273.png
Town01,$config,Town01/$config/rgb/274.jpg,Town01/$config/bev/$k/274.png
Town01,$config,Town01/$config/rgb/275.jpg,Town01/$config/bev/$k/275.png
Town01,$config,Town01/$config/rgb/276.jpg,Town01/$config/bev/$k/276.png
Town01,$config,Town01/$config/rgb/277.jpg,Town01/$config/bev/$k/277.png
Town01,$config,Town01/$config/rgb/278.jpg,Town01/$config/bev/$k/278.png
Town01,$config,Town01/$config/rgb/279.jpg,Town01/$config/bev/$k/279.png
Town01,$config,Town01/$config/rgb/280.jpg,Town01/$config/bev/$k/280.png
Town01,$config,Town01/$config/rgb/281.jpg,Town01/$config/bev/$k/281.png
Town01,$config,Town01/$config/rgb/282.jpg,Town01/$config/bev/$k/282.png
Town01,$config,Town01/$config/rgb/283.jpg,Town01/$config/bev/$k/283.png
Town01,$config,Town01/$config/rgb/284.jpg,Town01/$config/bev/$k/284.png
Town01,$config,Town01/$config/rgb/285.jpg,Town01/$config/bev/$k/285.png
Town01,$config,Town01/$config/rgb/286.jpg,Town01/$config/bev/$k/286.png
Town01,$config,Town01/$config/rgb/287.jpg,Town01/$config/bev/$k/287.png
Town01,$config,Town01/$config/rgb/288.jpg,Town01/$config/bev/$k/288.png
Town01,$config,Town01/$config/rgb/289.jpg,Town01/$config/bev/$k/289.png
Town01,$config,Town01/$config/rgb/290.jpg,Town01/$config/bev/$k/290.png
Town01,$config,Town01/$config/rgb/291.jpg,Town01/$config/bev/$k/291.png
Town01,$config,Town01/$config/rgb/292.jpg,Town01/$config/bev/$k/292.png
Town01,$config,Town01/$config/rgb/293.jpg,Town01/$config/bev/$k/293.png
Town01,$config,Town01/$config/rgb/294.jpg,Town01/$config/bev/$k/294.png
Town01,$config,Town01/$config/rgb/295.jpg,Town01/$config/bev/$k/295.png
Town01,$config,Town01/$config/rgb/296.jpg,Town01/$config/bev/$k/296.png
Town01,$config,Town01/$config/rgb/297.jpg,Town01/$config/bev/$k/297.png
Town01,$config,Town01/$config/rgb/298.jpg,Town01/$config/bev/$k/298.png
Town01,$config,Town01/$config/rgb/299.jpg,Town01/$config/bev/$k/299.png
Town01,$config,Town01/$config/rgb/300.jpg,Town01/$config/bev/$k/300.png
Town01,$config,Town01/$config/rgb/301.jpg,Town01/$config/bev/$k/301.png
Town01,$config,Town01/$config/rgb/302.jpg,Town01/$config/bev/$k/302.png
Town01,$config,Town01/$config/rgb/303.jpg,Town01/$config/bev/$k/303.png
Town01,$config,Town01/$config/rgb/304.jpg,Town01/$config/bev/$k/304.png
Town01,$config,Town01/$config/rgb/305.jpg,Town01/$config/bev/$k/305.png
Town01,$config,Town01/$config/rgb/306.jpg,Town01/$config/bev/$k/306.png
Town01,$config,Town01/$config/rgb/307.jpg,Town01/$config/bev/$k/307.png
Town01,$config,Town01/$config/rgb/308.jpg,Town01/$config/bev/$k/308.png
Town01,$config,Town01/$config/rgb/309.jpg,Town01/$config/bev/$k/309.png
Town01,$config,Town01/$config/rgb/310.jpg,Town01/$config/bev/$k/310.png
Town01,$config,Town01/$config/rgb/311.jpg,Town01/$config/bev/$k/311.png
Town01,$config,Town01/$config/rgb/312.jpg,Town01/$config/bev/$k/312.png
Town01,$config,Town01/$config/rgb/313.jpg,Town01/$config/bev/$k/313.png
Town01,$config,Town01/$config/rgb/314.jpg,Town01/$config/bev/$k/314.png
Town01,$config,Town01/$config/rgb/315.jpg,Town01/$config/bev/$k/315.png
Town01,$config,Town01/$config/rgb/316.jpg,Town01/$config/bev/$k/316.png
Town01,$config,Town01/$config/rgb/317.jpg,Town01/$config/bev/$k/317.png
Town01,$config,Town01/$config/rgb/318.jpg,Town01/$config/bev/$k/318.png
Town01,$config,Town01/$config/rgb/319.jpg,Town01/$config/bev/$k/319.png
Town01,$config,Town01/$config/rgb/320.jpg,Town01/$config/bev/$k/320.png
Town01,$config,Town01/$config/rgb/321.jpg,Town01/$config/bev/$k/321.png
Town01,$config,Town01/$config/rgb/322.jpg,Town01/$config/bev/$k/322.png
Town01,$config,Town01/$config/rgb/323.jpg,Town01/$config/bev/$k/323.png
Town01,$config,Town01/$config/rgb/324.jpg,Town01/$config/bev/$k/324.png
Town01,$config,Town01/$config/rgb/325.jpg,Town01/$config/bev/$k/325.png
Town01,$config,Town01/$config/rgb/326.jpg,Town01/$config/bev/$k/326.png
Town01,$config,Town01/$config/rgb/327.jpg,Town01/$config/bev/$k/327.png
Town01,$config,Town01/$config/rgb/328.jpg,Town01/$config/bev/$k/328.png
Town01,$config,Town01/$config/rgb/329.jpg,Town01/$config/bev/$k/329.png
Town01,$config,Town01/$config/rgb/330.jpg,Town01/$config/bev/$k/330.png
Town01,$config,Town01/$config/rgb/331.jpg,Town01/$config/bev/$k/331.png
Town01,$config,Town01/$config/rgb/332.jpg,Town01/$config/bev/$k/332.png
Town01,$config,Town01/$config/rgb/333.jpg,Town01/$config/bev/$k/333.png
Town01,$config,Town01/$config/rgb/334.jpg,Town01/$config/bev/$k/334.png
Town01,$config,Town01/$config/rgb/335.jpg,Town01/$config/bev/$k/335.png
Town01,$config,Town01/$config/rgb/336.jpg,Town01/$config/bev/$k/336.png
Town01,$config,Town01/$config/rgb/337.jpg,Town01/$config/bev/$k/337.png
Town01,$config,Town01/$config/rgb/338.jpg,Town01/$config/bev/$k/338.png
Town01,$config,Town01/$config/rgb/339.jpg,Town01/$config/bev/$k/339.png
