map,map_config,rgb_path,bev_path
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/17.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/17.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/18.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/18.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/19.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/19.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/20.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/20.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/21.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/21.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/22.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/22.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/23.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/23.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/24.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/24.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/25.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/25.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/26.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/26.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/27.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/27.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/28.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/28.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/29.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/29.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/30.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/30.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/31.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/31.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/32.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/32.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/33.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/33.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/34.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/34.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/35.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/35.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/36.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/36.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/37.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/37.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/38.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/38.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/39.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/39.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/40.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/40.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/41.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/41.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/42.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/42.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/43.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/43.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/44.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/44.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/45.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/45.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/46.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/46.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/47.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/47.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/48.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/48.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/49.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/49.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/50.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/50.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/51.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/51.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/52.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/52.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/53.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/53.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/54.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/54.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/55.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/55.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/56.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/56.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/57.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/57.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/58.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/58.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/59.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/59.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/60.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/60.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/61.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/61.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/62.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/62.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/63.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/63.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/64.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/64.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/65.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/65.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/66.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/66.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/67.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/67.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/68.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/68.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/69.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/69.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/70.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/70.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/71.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/71.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/72.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/72.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/73.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/73.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/74.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/74.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/75.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/75.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/76.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/76.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/77.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/77.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/78.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/78.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/79.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/79.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/80.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/80.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/81.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/81.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/82.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/82.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/83.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/83.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/84.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/84.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/85.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/85.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/86.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/86.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/87.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/87.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/88.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/88.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/89.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/89.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/90.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/90.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/91.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/91.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/92.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/92.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/93.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/93.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/94.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/94.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/95.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/95.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/96.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/96.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/97.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/97.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/98.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/98.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/99.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/99.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/100.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/100.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/101.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/101.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/102.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/102.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/103.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/103.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/104.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/104.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/105.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/105.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/106.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/106.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/107.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/107.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/108.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/108.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/109.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/109.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/110.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/110.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/111.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/111.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/112.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/112.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/113.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/113.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/114.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/114.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/115.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/115.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/116.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/116.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/117.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/117.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/118.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/118.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/119.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/119.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/120.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/120.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/121.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/121.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/122.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/122.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/123.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/123.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/124.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/124.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/125.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/125.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/126.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/126.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/127.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/127.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/128.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/128.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/129.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/129.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/130.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/130.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/131.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/131.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/132.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/132.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/133.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/133.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/134.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/134.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/135.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/135.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/136.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/136.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/137.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/137.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/138.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/138.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/139.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/139.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/140.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/140.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/141.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/141.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/142.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/142.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/143.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/143.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/144.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/144.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/145.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/145.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/146.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/146.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/147.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/147.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/148.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/148.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/149.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/149.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/150.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/150.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/151.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/151.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/152.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/152.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/153.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/153.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/154.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/154.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/155.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/155.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/156.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/156.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/157.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/157.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/158.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/158.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/159.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/159.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/160.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/160.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/161.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/161.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/162.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/162.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/163.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/163.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/164.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/164.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/165.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/165.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/166.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/166.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/167.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/167.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/168.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/168.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/169.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/169.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/170.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/170.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/171.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/171.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/172.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/172.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/173.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/173.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/174.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/174.png
Town01,traffic,/media/aisyslab/dan/Datasets/Town01/traffic/rgb/175.jpg,/media/aisyslab/dan/Datasets/Town01/traffic/bev/-K-/175.png
